developer,provider_count,mktShare,est_mips_2018,edition2015_base_status,provider_type_,provider_type_eligible clinician,provider_type_eligible hospital,market_impact_index
407,0.007386888273314867,0.0026827632461435295,260,16,False,True,False,52.0044982731105
406,0.04801477377654663,0.01743796109993291,18,16,False,True,False,3.629238775218253
408,1.0,0.4922870556673383,23,15,False,True,False,5.247686116700202
409,0.5909510618651893,0.21462105969148207,73,16,False,True,False,14.95986184884004
410,0.11819021237303785,0.042924211938296465,225,16,False,True,False,45.071972369768005
411,0.9122807017543859,0.3313212608987259,2,16,False,True,False,0.9555367291468108
413,0.0110803324099723,0.004024144869215287,18,16,False,True,False,3.606747409665751
414,0.0443213296398892,0.01609657947686117,83,16,False,True,False,16.626989638663005
343,0.06648199445983378,0.024144869215291746,121,16,False,True,False,24.24048445799451
415,0.003693444136657433,0.0013413816230717671,163,16,False,True,False,32.60224913655525
416,1.0,1.0,325,15,False,True,False,65.8
417,0.27700831024930744,0.10060362173038237,90,15,False,True,False,18.168685241643768
418,0.0221606648199446,0.008048289738430598,1,16,False,True,False,0.2134948193315015
419,0.040627885503231764,0.014755197853789386,301,16,False,True,False,60.22474050210776
344,1.0,1.0,9,15,False,True,False,2.6
420,0.0110803324099723,0.004024144869215287,163,16,False,True,False,32.60674740966575
421,0.06278855032317636,0.022803487592220006,1,16,False,True,False,0.2382353214392542
679,0.22899353647276086,0.08316566063044949,260,13,False,True,False,52.13944646642552
422,0.014773776546629733,0.005365526492287073,113,16,False,True,False,22.608996546221004
424,0.29916897506925205,0.1086519114688129,28,0,False,True,False,5.7821800609752705
425,0.0,0.0,1,16,False,True,False,0.2
427,0.33240997229916897,0.12072434607645892,214,4,False,True,False,43.00242228997253
426,0.003693444136657433,0.0013413816230717671,1,16,False,True,False,0.20224913655525026
423,0.49492151431209597,0.17974513749161627,227,16,False,True,False,45.70138429840354
429,1.0,1.0,240,15,False,True,False,48.8
430,0.4025854108956602,0.14621059691482233,12,15,False,True,False,2.645155884522277
431,0.4173591874422899,0.1515761234071092,173,15,False,True,False,34.85415243074328
432,0.003693444136657433,0.0013413816230717671,163,16,False,True,False,32.60224913655525
433,0.07386888273314865,0.02682763246143527,45,15,False,True,False,9.044982731105005
434,1.0,1.0,44,15,False,True,False,9.600000000000001
436,0.007386888273314867,0.0026827632461435295,1,16,False,True,False,0.2044982731105005
437,0.08125577100646351,0.029510395707578796,176,16,False,True,False,35.24948100421551
439,0.018467220683287166,0.006706908115358811,163,16,False,True,False,32.61124568277625
438,1.0,1.0,218,15,False,True,False,44.4
682,0.0110803324099723,0.004024144869215287,63,16,False,True,False,12.606747409665752
440,1.0,1.0,198,15,False,True,False,40.4
441,0.014773776546629733,0.005365526492287073,18,14,False,True,False,3.608996546221001
442,0.02585410895660203,0.009389671361502337,163,14,False,True,False,32.61574395588676
443,0.003693444136657433,0.0013413816230717671,18,16,False,True,False,3.6022491365552503
444,0.12927054478301017,0.046948356807511867,196,16,False,True,False,39.278719779433764
445,0.007386888273314867,0.0026827632461435295,260,16,False,True,False,52.0044982731105
446,1.0,1.0,93,16,False,True,False,19.400000000000002
447,0.0,0.0,1,16,False,True,False,0.2
448,0.0110803324099723,0.004024144869215287,63,15,False,True,False,12.606747409665752
450,0.18467220683287167,0.06706908115358842,158,14,False,True,False,31.712456827762512
451,0.007386888273314867,0.0026827632461435295,260,16,False,True,False,52.0044982731105
457,0.18467220683287167,0.06706908115358842,18,15,False,True,False,3.7124568277625123
452,0.24007386888273316,0.08718980549966451,278,16,False,True,False,55.74619387609127
458,0.6500461680517082,0.23608316566063045,32,14,False,True,False,6.7958480337240434
453,0.14035087719298245,0.0509725016767269,280,16,False,True,False,56.08546718909951
454,0.6574330563250231,0.2387659289067741,164,16,False,True,False,33.20034630683455
459,1.0,1.0,102,13,False,True,False,21.200000000000003
460,0.0,0.0,18,16,False,True,False,3.6
461,0.4616805170821791,0.16767270288397074,224,15,False,True,False,45.08114206940628
463,0.15512465373961218,0.05633802816901423,299,16,False,True,False,59.894463735320514
464,0.007386888273314867,0.0026827632461435295,18,15,False,True,False,3.6044982731105004
466,0.8975069252077562,0.32595573440643855,177,16,False,True,False,35.94654018292581
467,0.16251154201292706,0.05902079141515742,246,0,False,True,False,49.29896200843101
455,0.05170821791320406,0.018779342723004695,221,0,False,True,False,44.231487911773506
456,0.09972299168975068,0.03621730382293763,108,4,False,True,False,21.660726686991758
468,0.014773776546629733,0.005365526492287073,221,16,False,True,False,44.208996546221
474,0.04801477377654663,0.01743796109993291,289,16,False,True,False,57.82923877521826
469,0.007386888273314867,0.0026827632461435295,260,16,False,True,False,52.0044982731105
475,0.007386888273314867,0.0026827632461435295,18,16,False,True,False,3.6044982731105004
477,0.007386888273314867,0.0026827632461435295,91,16,False,True,False,18.2044982731105
478,0.06648199445983378,0.024144869215291746,18,4,False,True,False,3.6404844579945044
479,1.0,1.0,81,16,False,True,False,17.0
480,0.0332409972299169,0.012072434607645862,49,14,False,True,False,9.820242228997254
481,0.9861495844875346,0.35814889336016115,319,14,False,True,False,64.40051946025181
482,0.0110803324099723,0.004024144869215287,63,1,False,True,False,12.606747409665752
683,0.25115420129270544,0.09121395036888,13,16,False,True,False,2.752941285757017
485,0.0,0.0,1,16,False,True,False,0.2
470,0.1329639889196676,0.0482897384305837,169,16,False,True,False,33.880968915989015
471,0.22899353647276086,0.08316566063044949,224,16,False,True,False,44.93944646642552
472,0.007386888273314867,0.0026827632461435295,91,15,False,True,False,18.2044982731105
473,0.17359187442289936,0.06304493628437292,144,14,False,True,False,28.905709418096762
486,0.5650969529085873,0.20523138832998017,252,9,False,True,False,50.74411789295329
489,0.0221606648199446,0.008048289738430598,71,14,False,True,False,14.213494819331503
491,1.0,0.6478873239436644,301,15,False,True,False,60.8943661971831
492,0.7460757156048015,0.2709590878604962,1,16,False,True,False,0.6543255841605495
493,0.0110803324099723,0.004024144869215287,63,16,False,True,False,12.606747409665752
495,0.0,0.0,1,16,False,True,False,0.2
494,0.018467220683287166,0.006706908115358811,260,16,False,True,False,52.01124568277625
496,0.02585410895660203,0.009389671361502337,63,8,False,True,False,12.615743955886753
498,0.12557710064635272,0.04560697518443999,162,16,False,True,False,32.47647064287851
499,0.09602954755309324,0.03487592219986584,76,16,False,True,False,15.258477550436508
500,0.06278855032317636,0.022803487592220006,37,16,False,True,False,7.4382353214392545
501,0.0332409972299169,0.012072434607645862,281,15,False,True,False,56.22024222899726
502,1.0,1.0,117,14,False,True,False,24.200000000000003
503,0.0,0.0,18,16,False,True,False,3.6
504,0.4653739612188365,0.16901408450704208,33,11,False,True,False,6.883391205961532
505,0.20313942751615882,0.07377598926894711,23,15,False,True,False,4.723702510538764
506,0.0,0.0,18,16,False,True,False,3.6
507,0.0,0.0,1,1,False,True,False,0.2
510,1.0,0.618376928236083,213,2,False,True,False,43.28551307847083
509,0.0,0.0,1,16,False,True,False,0.2
511,0.12557710064635272,0.04560697518443999,203,16,False,True,False,40.67647064287851
514,0.0,0.0,1,9,False,True,False,0.2
515,0.6241920590951062,0.22669349429912808,284,14,False,True,False,57.1801040778373
516,0.0,0.0,1,16,False,True,False,0.2
512,0.02585410895660203,0.009389671361502337,23,16,False,True,False,4.615743955886752
513,0.003693444136657433,0.0013413816230717671,18,16,False,True,False,3.6022491365552503
518,1.0,0.48960429242119374,254,11,False,True,False,51.44688128772636
519,0.3508771929824561,0.1274312541918176,247,15,False,True,False,49.61366797274878
520,0.014773776546629733,0.005365526492287073,1,15,False,True,False,0.208996546221001
522,1.0,1.0,152,15,False,True,False,31.200000000000003
523,0.11819021237303785,0.042924211938296465,21,16,False,True,False,4.271972369768008
524,0.2253000923361034,0.08182427900737764,139,16,False,True,False,27.937197329870266
526,0.12557710064635272,0.04560697518443999,237,16,False,True,False,47.47647064287852
527,0.0332409972299169,0.012072434607645862,221,16,False,True,False,44.22024222899726
528,0.2807017543859649,0.1019450033534542,89,16,False,True,False,17.97093437819902
529,0.7867036011080333,0.2857142857142859,229,16,False,True,False,46.27906608626831
530,0.0332409972299169,0.012072434607645862,163,2,False,True,False,32.620242228997256
531,0.18467220683287167,0.06706908115358842,97,16,False,True,False,19.512456827762513
532,0.0,0.0,1,16,False,True,False,0.2
533,0.02585410895660203,0.009389671361502337,23,16,False,True,False,4.615743955886752
534,0.15143120960295475,0.0549966465459424,67,16,False,True,False,13.49221459876526
535,0.10341643582640811,0.03755868544600942,18,16,False,True,False,3.662975823547007
525,0.0,0.0,18,16,False,True,False,3.6
537,1.0,1.0,166,0,False,True,False,34.0
544,0.0,0.0,1,16,False,True,False,0.2
546,0.018467220683287166,0.006706908115358811,1,16,False,True,False,0.21124568277625125
547,0.09233610341643582,0.0335345405767941,78,16,False,True,False,15.656228413881257
548,0.08494921514312095,0.03085177733065058,233,16,False,True,False,46.65173014077076
549,0.003693444136657433,0.0013413816230717671,1,1,False,True,False,0.20224913655525026
550,0.3951985226223453,0.14352783366867866,260,16,False,True,False,52.24065761141178
551,0.018467220683287166,0.006706908115358811,1,16,False,True,False,0.21124568277625125
552,1.0,0.4010731052984574,180,14,False,True,False,36.62032193158954
553,1.0,0.3863179074446682,110,1,False,True,False,22.6158953722334
554,0.06648199445983378,0.024144869215291746,1,16,False,True,False,0.24048445799450444
555,0.03693444136657433,0.013413816230717648,42,16,False,True,False,8.422491365552503
556,0.1809787626962142,0.06572769953051659,1,16,False,True,False,0.3102076912072621
684,0.18467220683287167,0.06706908115358842,181,16,False,True,False,36.31245682776252
557,0.0,0.0,1,16,False,True,False,0.2
558,0.2585410895660203,0.09389671361502368,129,16,False,True,False,25.957439558867517
538,0.03693444136657433,0.013413816230717648,142,16,False,True,False,28.422491365552503
539,0.007386888273314867,0.0026827632461435295,18,16,False,True,False,3.6044982731105004
540,1.0,0.8048289738430604,182,16,False,True,False,37.14144869215291
559,0.0,0.0,1,16,False,True,False,0.2
560,0.0443213296398892,0.01609657947686117,335,16,False,True,False,67.026989638663
561,0.0110803324099723,0.004024144869215287,301,16,False,True,False,60.20674740966575
562,0.3397968605724838,0.12340710932260211,8,16,False,True,False,1.8069205630830227
563,0.39889196675900274,0.1448692152917505,262,3,False,True,False,52.64290674796703
564,0.0221606648199446,0.008048289738430598,124,16,False,True,False,24.813494819331503
567,0.971375807940905,0.3527833668678738,186,16,False,True,False,37.791522914030814
568,0.5761772853185596,0.20925553319919518,140,16,False,True,False,28.350865302619038
541,1.0,1.0,291,15,False,True,False,59.0
542,1.0,1.0,266,15,False,True,False,54.0
569,0.5244690674053555,0.19047619047619047,194,16,False,True,False,39.11937739084554
571,1.0,1.0,141,0,False,True,False,29.000000000000004
572,1.0,1.0,136,16,False,True,False,28.000000000000004
573,0.05170821791320406,0.018779342723004695,147,16,False,True,False,29.431487911773505
574,0.4542936288088642,0.16498993963782704,324,15,False,True,False,65.07664379629578
578,0.014773776546629733,0.005365526492287073,221,16,False,True,False,44.208996546221
580,0.1698984302862419,0.06170355466130109,98,15,False,True,False,19.703460281541513
581,0.003693444136657433,0.0013413816230717671,1,16,False,True,False,0.20224913655525026
582,0.0,0.0,1,14,False,True,False,0.2
584,0.003693444136657433,0.0013413816230717671,163,16,False,True,False,32.60224913655525
586,0.0221606648199446,0.008048289738430598,289,16,False,True,False,57.8134948193315
587,0.007386888273314867,0.0026827632461435295,1,16,False,True,False,0.2044982731105005
576,0.007386888273314867,0.0026827632461435295,260,16,False,True,False,52.0044982731105
588,0.0221606648199446,0.008048289738430598,203,16,False,True,False,40.6134948193315
589,0.10710987996306555,0.038900067069081154,163,16,False,True,False,32.66522496010226
590,0.018467220683287166,0.006706908115358811,37,16,False,True,False,7.411245682776252
591,0.003693444136657433,0.0013413816230717671,1,16,False,True,False,0.20224913655525026
577,1.0,0.4507042253521129,243,15,False,True,False,49.235211267605635
592,0.27700831024930744,0.10060362173038237,301,13,False,True,False,60.368685241643774
594,0.0110803324099723,0.004024144869215287,18,16,False,True,False,3.606747409665751
596,0.0221606648199446,0.008048289738430598,203,16,False,True,False,40.6134948193315
597,0.2917820867959372,0.10596914822266923,49,16,False,True,False,9.97768178786477
598,0.0221606648199446,0.008048289738430598,71,16,False,True,False,14.213494819331503
603,0.12557710064635272,0.04560697518443999,275,16,False,True,False,55.07647064287851
604,0.08864265927977838,0.032193158953722316,87,16,False,True,False,17.45397927732601
599,0.33240997229916897,0.12072434607645892,39,16,False,True,False,8.002422289972523
605,0.19575253924284394,0.07109322602280345,26,10,False,True,False,5.319204237428263
606,0.0,0.0,1,15,False,True,False,0.2
607,1.0,0.5003353454057674,336,16,False,True,False,67.85010060362173
608,0.4062788550323176,0.14755197853789417,70,1,False,True,False,14.247405021077528
601,1.0,1.0,53,16,False,True,False,11.400000000000002
609,0.029547553093259467,0.010731052984574123,1,16,False,True,False,0.217993092442002
602,1.0,1.0,41,16,False,True,False,9.000000000000002
613,0.4136657433056325,0.15023474178403737,43,16,False,True,False,8.851903294188027
614,1.0,1.0,65,16,False,True,False,13.8
615,1.0,1.0,224,15,False,True,False,45.6
616,0.0,0.0,1,0,False,True,False,0.2
617,0.04801477377654663,0.01743796109993291,279,16,False,True,False,55.82923877521826
618,0.0,0.0,1,16,False,True,False,0.2
619,0.12188365650969528,0.0442655935613682,1,16,False,True,False,0.2742215063232581
620,0.018467220683287166,0.006706908115358811,91,16,False,True,False,18.21124568277625
622,0.11080332409972297,0.04024144869215294,190,16,False,True,False,38.067474096657506
621,0.05909510618651893,0.02146210596914822,181,16,False,True,False,36.235986184884005
610,0.04801477377654663,0.01743796109993291,244,16,False,True,False,48.82923877521826
611,0.14773776546629733,0.053655264922870566,168,15,False,True,False,33.68996546221001
624,1.0,1.0,119,15,False,True,False,24.6
625,0.1809787626962142,0.06572769953051659,241,15,False,True,False,48.31020769120727
626,0.007386888273314867,0.0026827632461435295,91,14,False,True,False,18.2044982731105
627,0.04801477377654663,0.01743796109993291,1,16,False,True,False,0.2292387752182532
628,0.0,0.0,18,16,False,True,False,3.6
629,0.018467220683287166,0.006706908115358811,1,16,False,True,False,0.21124568277625125
630,0.19205909510618652,0.06975184439973162,331,16,False,True,False,66.31695510087302
631,0.8568790397045245,0.31120053655264934,235,14,False,True,False,47.521799680818056
612,1.0,0.6237424547283724,7,13,False,True,False,2.087122736418512
634,0.05170821791320406,0.018779342723004695,147,16,False,True,False,29.431487911773505
635,0.0332409972299169,0.012072434607645862,322,16,False,True,False,64.42024222899725
632,0.12927054478301017,0.046948356807511867,118,15,False,True,False,23.67871977943376
636,1.0,1.0,167,16,False,True,False,34.199999999999996
637,0.007386888273314867,0.0026827632461435295,1,7,False,True,False,0.2044982731105005
638,1.0,0.4614352783366871,131,16,False,True,False,26.838430583501008
639,0.0110803324099723,0.004024144869215287,301,16,False,True,False,60.20674740966575
640,1.0,0.4721663313212608,343,15,False,True,False,69.24164989939639
641,0.02585410895660203,0.009389671361502337,1,16,False,True,False,0.21574395588675171
642,0.2585410895660203,0.09389671361502368,257,16,False,True,False,51.55743955886752
643,0.0221606648199446,0.008048289738430598,124,16,False,True,False,24.813494819331503
644,0.0110803324099723,0.004024144869215287,63,16,False,True,False,12.606747409665752
645,0.0,0.0,18,16,False,True,False,3.6
633,0.5872576177285319,0.21327967806841067,199,15,False,True,False,40.157612712284795
646,0.0,0.0,1,16,False,True,False,0.2
648,0.040627885503231764,0.014755197853789386,163,16,False,True,False,32.624740502107755
647,0.003693444136657433,0.0013413816230717671,163,16,False,True,False,32.60224913655525
649,0.0,0.0,1,16,False,True,False,0.2
650,0.08864265927977838,0.032193158953722316,272,16,False,True,False,54.45397927732601
651,0.0,0.0,1,16,False,True,False,0.2
652,0.05909510618651893,0.02146210596914822,284,16,False,True,False,56.83598618488401
0,0.7571560480147738,1.0,0,16,False,False,True,0.6785780240073869
3,0.029547553093259467,0.9537760967945262,0,16,False,False,True,0.3009066055849876
13,0.19575253924284394,1.0,0,1,False,False,True,0.397876269621422
24,0.08125577100646351,1.0,0,16,False,False,True,0.34062788550323175
7,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
27,0.9122807017543859,1.0,0,15,False,False,True,0.7561403508771929
29,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
34,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
35,0.003693444136657433,0.21090694691417267,0,15,False,False,True,0.0651188061425805
37,0.014773776546629733,0.5292794397200393,0,0,False,False,True,0.16617072018932666
44,0.003693444136657433,0.21090694691417267,0,16,False,False,True,0.0651188061425805
653,0.14035087719298245,1.0,0,15,False,False,True,0.3701754385964912
52,0.09972299168975068,1.0,0,15,False,False,True,0.34986149584487536
57,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
53,0.0332409972299169,1.0,0,16,False,False,True,0.31662049861495845
64,0.0,0.10478278264555045,0,3,False,False,True,0.031434834793665135
73,0.0110803324099723,0.4231552754514171,0,16,False,False,True,0.13248674884041128
74,0.04801477377654663,1.0,0,16,False,False,True,0.3240073868882733
76,0.05170821791320406,1.0,0,5,False,False,True,0.325854108956602
77,0.003693444136657433,0.21090694691417267,0,16,False,False,True,0.0651188061425805
80,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
83,1.0,1.0,0,15,False,False,True,0.8
68,0.3767313019390581,1.0,0,16,False,False,True,0.48836565096952905
88,0.0,0.10478278264555045,0,1,False,False,True,0.031434834793665135
96,0.0,0.10478278264555045,0,2,False,False,True,0.031434834793665135
69,0.003693444136657433,0.21090694691417267,0,16,False,False,True,0.0651188061425805
97,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
101,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
103,0.003693444136657433,0.21090694691417267,0,1,False,False,True,0.0651188061425805
108,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
109,0.04801477377654663,1.0,0,0,False,False,True,0.3240073868882733
70,1.0,1.0,0,14,False,False,True,0.8
127,0.02585410895660203,0.8476519325259069,0,1,False,False,True,0.26722263423607306
129,0.040627885503231764,1.0,0,16,False,False,True,0.32031394275161584
138,0.0221606648199446,0.7415277682572828,0,16,False,False,True,0.23353866288715716
149,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
147,0.19205909510618652,1.0,0,3,False,False,True,0.3960295475530933
150,0.0110803324099723,0.4231552754514171,0,16,False,False,True,0.13248674884041128
151,0.014773776546629733,0.5292794397200393,0,7,False,False,True,0.16617072018932666
157,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
169,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
657,0.029547553093259467,0.9537760967945262,0,15,False,False,True,0.3009066055849876
159,0.007386888273314867,0.31703111118279487,0,16,False,False,True,0.0988027774914959
172,0.003693444136657433,0.21090694691417267,0,14,False,False,True,0.0651188061425805
661,0.0,0.10478278264555045,0,13,False,False,True,0.031434834793665135
175,0.0110803324099723,0.4231552754514171,0,15,False,False,True,0.13248674884041128
176,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
161,0.07756232686980609,1.0,0,16,False,False,True,0.33878116343490305
180,0.2363804247460757,1.0,0,1,False,False,True,0.41819021237303783
182,0.0,0.10478278264555045,0,4,False,False,True,0.031434834793665135
183,1.0,1.0,0,15,False,False,True,0.8
164,0.03693444136657433,1.0,0,16,False,False,True,0.31846722068328714
190,0.040627885503231764,1.0,0,16,False,False,True,0.32031394275161584
199,0.605724838411819,1.0,0,0,False,False,True,0.6028624192059095
196,0.0110803324099723,0.4231552754514171,0,16,False,False,True,0.13248674884041128
206,0.014773776546629733,0.5292794397200393,0,16,False,False,True,0.16617072018932666
207,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
208,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
217,0.1440443213296399,1.0,0,3,False,False,True,0.37202216066481997
210,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
220,0.003693444136657433,0.21090694691417267,0,15,False,False,True,0.0651188061425805
227,0.0,0.10478278264555045,0,15,False,False,True,0.031434834793665135
228,0.3508771929824561,1.0,0,16,False,False,True,0.47543859649122805
222,0.5060018467220684,1.0,0,1,False,False,True,0.5530009233610342
234,0.19575253924284394,1.0,0,16,False,False,True,0.397876269621422
243,0.0,0.10478278264555045,0,1,False,False,True,0.031434834793665135
240,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
241,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
224,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
244,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
252,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
255,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
257,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
266,0.5318559556786704,1.0,0,3,False,False,True,0.5659279778393351
272,0.12188365650969528,1.0,0,1,False,False,True,0.3609418282548476
273,0.007386888273314867,0.31703111118279487,0,0,False,False,True,0.0988027774914959
278,0.003693444136657433,0.21090694691417267,0,12,False,False,True,0.0651188061425805
279,0.0221606648199446,0.7415277682572828,0,16,False,False,True,0.23353866288715716
284,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
292,0.003693444136657433,0.21090694691417267,0,14,False,False,True,0.0651188061425805
261,0.0221606648199446,0.7415277682572828,0,16,False,False,True,0.23353866288715716
294,0.0221606648199446,0.7415277682572828,0,3,False,False,True,0.23353866288715716
297,0.003693444136657433,0.21090694691417267,0,16,False,False,True,0.0651188061425805
298,0.029547553093259467,0.9537760967945262,0,16,False,False,True,0.3009066055849876
299,0.4838411819021237,1.0,0,0,False,False,True,0.5419205909510618
296,0.07386888273314865,1.0,0,3,False,False,True,0.3369344413665743
675,0.0,0.10478278264555045,0,15,False,False,True,0.031434834793665135
319,0.007386888273314867,0.31703111118279487,0,16,False,False,True,0.0988027774914959
315,0.0443213296398892,1.0,0,16,False,False,True,0.3221606648199446
326,0.003693444136657433,0.21090694691417267,0,16,False,False,True,0.0651188061425805
328,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
350,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
351,0.02585410895660203,0.8476519325259069,0,16,False,False,True,0.26722263423607306
353,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
352,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
356,0.007386888273314867,0.31703111118279487,0,16,False,False,True,0.0988027774914959
357,1.0,1.0,0,15,False,False,True,0.8
361,0.018467220683287166,0.6354036039886635,0,1,False,False,True,0.19985469153824262
340,0.0,0.10478278264555045,0,15,False,False,True,0.031434834793665135
341,1.0,1.0,0,14,False,False,True,0.8
386,1.0,1.0,0,14,False,False,True,0.8
393,0.02585410895660203,0.8476519325259069,0,1,False,False,True,0.26722263423607306
395,0.4136657433056325,1.0,0,1,False,False,True,0.5068328716528162
396,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
369,0.003693444136657433,0.21090694691417267,0,9,False,False,True,0.0651188061425805
397,0.0332409972299169,1.0,0,15,False,False,True,0.31662049861495845
374,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
401,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
404,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
410,0.29916897506925205,1.0,0,16,False,False,True,0.449584487534626
412,0.0332409972299169,1.0,0,16,False,False,True,0.31662049861495845
413,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
345,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
681,0.007386888273314867,0.31703111118279487,0,16,False,False,True,0.0988027774914959
428,0.003693444136657433,0.21090694691417267,0,16,False,False,True,0.0651188061425805
433,0.0,0.10478278264555045,0,15,False,False,True,0.031434834793665135
435,0.007386888273314867,0.31703111118279487,0,16,False,False,True,0.0988027774914959
436,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
444,0.08864265927977838,1.0,0,16,False,False,True,0.34432132963988915
446,0.003693444136657433,0.21090694691417267,0,16,False,False,True,0.0651188061425805
449,0.007386888273314867,0.31703111118279487,0,1,False,False,True,0.0988027774914959
462,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
465,0.06648199445983378,1.0,0,16,False,False,True,0.3332409972299169
467,0.05909510618651893,1.0,0,0,False,False,True,0.32954755309325945
476,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
478,0.02585410895660203,0.8476519325259069,0,4,False,False,True,0.26722263423607306
479,0.014773776546629733,0.5292794397200393,0,16,False,False,True,0.16617072018932666
483,0.20683287165281625,1.0,0,3,False,False,True,0.4034164358264081
484,0.21421975992613113,1.0,0,16,False,False,True,0.4071098799630656
487,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
488,0.02585410895660203,0.8476519325259069,0,16,False,False,True,0.26722263423607306
489,0.12927054478301017,1.0,0,14,False,False,True,0.36463527239150506
490,0.003693444136657433,0.21090694691417267,0,16,False,False,True,0.0651188061425805
497,0.07017543859649122,1.0,0,16,False,False,True,0.3350877192982456
502,0.0,0.10478278264555045,0,14,False,False,True,0.031434834793665135
507,0.014773776546629733,0.5292794397200393,0,1,False,False,True,0.16617072018932666
508,0.014773776546629733,0.5292794397200393,0,1,False,False,True,0.16617072018932666
510,0.0,0.10478278264555045,0,2,False,False,True,0.031434834793665135
517,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
521,0.003693444136657433,0.21090694691417267,0,0,False,False,True,0.0651188061425805
536,0.029547553093259467,0.9537760967945262,0,1,False,False,True,0.3009066055849876
543,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
537,0.5023084025854109,1.0,0,0,False,False,True,0.5511542012927054
545,0.0110803324099723,0.4231552754514171,0,16,False,False,True,0.13248674884041128
549,0.018467220683287166,0.6354036039886635,0,1,False,False,True,0.19985469153824262
552,0.0,0.10478278264555045,0,14,False,False,True,0.031434834793665135
565,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
566,0.0221606648199446,0.7415277682572828,0,16,False,False,True,0.23353866288715716
567,0.003693444136657433,0.21090694691417267,0,16,False,False,True,0.0651188061425805
570,0.07756232686980609,1.0,0,0,False,False,True,0.33878116343490305
571,0.8088642659279779,1.0,0,0,False,False,True,0.7044321329639889
572,0.3951985226223453,1.0,0,16,False,False,True,0.4975992613111726
575,0.1329639889196676,1.0,0,12,False,False,True,0.36648199445983376
579,0.0332409972299169,1.0,0,16,False,False,True,0.31662049861495845
583,0.20313942751615882,1.0,0,16,False,False,True,0.40156971375807937
585,0.007386888273314867,0.31703111118279487,0,16,False,False,True,0.0988027774914959
586,0.24376731301939059,1.0,0,16,False,False,True,0.4218836565096953
593,0.003693444136657433,0.21090694691417267,0,16,False,False,True,0.0651188061425805
594,0.15143120960295475,1.0,0,16,False,False,True,0.37571560480147737
595,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
600,0.007386888273314867,0.31703111118279487,0,16,False,False,True,0.0988027774914959
614,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
615,0.003693444136657433,0.21090694691417267,0,15,False,False,True,0.0651188061425805
685,0.003693444136657433,0.21090694691417267,0,16,False,False,True,0.0651188061425805
621,0.007386888273314867,0.31703111118279487,0,16,False,False,True,0.0988027774914959
623,0.0110803324099723,0.4231552754514171,0,16,False,False,True,0.13248674884041128
624,0.07756232686980609,1.0,0,15,False,False,True,0.33878116343490305
636,0.003693444136657433,0.21090694691417267,0,16,False,False,True,0.0651188061425805
637,0.040627885503231764,1.0,0,7,False,False,True,0.32031394275161584
638,0.0110803324099723,0.4231552754514171,0,16,False,False,True,0.13248674884041128
643,0.0,0.10478278264555045,0,16,False,False,True,0.031434834793665135
680,,,349,17,True,False,False,
